time_step,i,j,seed_0,mean_margin,std_margin
970,1,2,0.343705415725708,0.343705415725708,0.0
980,1,2,0.39464592933654785,0.39464592933654785,0.0
990,1,2,0.38174253702163696,0.38174253702163696,0.0
1000,1,2,0.4099629521369934,0.4099629521369934,0.0
1010,1,2,0.4099629521369934,0.4099629521369934,0.0
1020,1,2,0.4099629521369934,0.4099629521369934,0.0
1030,1,2,0.4099629521369934,0.4099629521369934,0.0
1040,1,2,0.4099629521369934,0.4099629521369934,0.0
1050,1,2,0.4099629521369934,0.4099629521369934,0.0
1060,1,2,0.4099629521369934,0.4099629521369934,0.0
1070,1,2,0.4099629521369934,0.4099629521369934,0.0
1080,1,2,0.4099629521369934,0.4099629521369934,0.0
1090,1,2,0.4099629521369934,0.4099629521369934,0.0
1100,1,2,0.4099629521369934,0.4099629521369934,0.0
1110,1,2,0.4099629521369934,0.4099629521369934,0.0
1120,1,2,0.4099629521369934,0.4099629521369934,0.0
1130,1,2,0.4099629521369934,0.4099629521369934,0.0
1140,1,2,0.4099629521369934,0.4099629521369934,0.0
1150,1,2,0.4099629521369934,0.4099629521369934,0.0
1160,1,2,0.4099629521369934,0.4099629521369934,0.0
1170,1,2,0.4099629521369934,0.4099629521369934,0.0
1180,1,2,0.4099629521369934,0.4099629521369934,0.0
1190,1,2,0.4099629521369934,0.4099629521369934,0.0
1200,1,2,0.4099629521369934,0.4099629521369934,0.0
1210,1,2,0.4099629521369934,0.4099629521369934,0.0
1220,1,2,0.4099629521369934,0.4099629521369934,0.0
1230,1,2,0.4099629521369934,0.4099629521369934,0.0
1240,1,2,0.4099629521369934,0.4099629521369934,0.0
1250,1,2,0.4099629521369934,0.4099629521369934,0.0
1260,1,2,0.4099629521369934,0.4099629521369934,0.0
1270,1,2,0.4099629521369934,0.4099629521369934,0.0
1280,1,2,0.4099629521369934,0.4099629521369934,0.0
1290,1,2,0.4099629521369934,0.4099629521369934,0.0
1300,1,2,0.4099629521369934,0.4099629521369934,0.0
1310,1,2,0.4099629521369934,0.4099629521369934,0.0
1320,1,2,0.4099629521369934,0.4099629521369934,0.0
1330,1,2,0.4099629521369934,0.4099629521369934,0.0
1340,1,2,0.4099629521369934,0.4099629521369934,0.0
1350,1,2,0.4099629521369934,0.4099629521369934,0.0
1360,1,2,0.4099629521369934,0.4099629521369934,0.0
1370,1,2,0.4099629521369934,0.4099629521369934,0.0
1380,1,2,0.4099629521369934,0.4099629521369934,0.0
1390,1,2,0.4099629521369934,0.4099629521369934,0.0
1400,1,2,0.4099629521369934,0.4099629521369934,0.0
1410,1,2,0.4099629521369934,0.4099629521369934,0.0
1420,1,2,0.4099629521369934,0.4099629521369934,0.0
1430,1,2,0.4099629521369934,0.4099629521369934,0.0
1440,1,2,0.4099629521369934,0.4099629521369934,0.0
1450,1,2,0.4099629521369934,0.4099629521369934,0.0
1460,1,2,0.4099629521369934,0.4099629521369934,0.0
1470,1,2,0.4099629521369934,0.4099629521369934,0.0
1480,1,2,0.4099629521369934,0.4099629521369934,0.0
1490,1,2,0.4099629521369934,0.4099629521369934,0.0
1500,1,2,0.4099629521369934,0.4099629521369934,0.0
1510,1,2,0.4099629521369934,0.4099629521369934,0.0
1520,1,2,0.4099629521369934,0.4099629521369934,0.0
1530,1,2,0.4099629521369934,0.4099629521369934,0.0
1540,1,2,0.4099629521369934,0.4099629521369934,0.0
1550,1,2,0.4099629521369934,0.4099629521369934,0.0
1560,1,2,0.4099629521369934,0.4099629521369934,0.0
1570,1,2,0.4099629521369934,0.4099629521369934,0.0
1580,1,2,0.4099629521369934,0.4099629521369934,0.0
1590,1,2,0.4099629521369934,0.4099629521369934,0.0
1600,1,2,0.4099629521369934,0.4099629521369934,0.0
1610,1,2,0.4099629521369934,0.4099629521369934,0.0
1620,1,2,0.4099629521369934,0.4099629521369934,0.0
1630,1,2,0.4099629521369934,0.4099629521369934,0.0
1640,1,2,0.4099629521369934,0.4099629521369934,0.0
1650,1,2,0.4099629521369934,0.4099629521369934,0.0
1660,1,2,0.4099629521369934,0.4099629521369934,0.0
1670,1,2,0.4099629521369934,0.4099629521369934,0.0
1680,1,2,0.4099629521369934,0.4099629521369934,0.0
1690,1,2,0.4099629521369934,0.4099629521369934,0.0
1700,1,2,0.4099629521369934,0.4099629521369934,0.0
1710,1,2,0.4099629521369934,0.4099629521369934,0.0
1720,1,2,0.4099629521369934,0.4099629521369934,0.0
1730,1,2,0.4099629521369934,0.4099629521369934,0.0
1740,1,2,0.4099629521369934,0.4099629521369934,0.0
1750,1,2,0.4099629521369934,0.4099629521369934,0.0
1760,1,2,0.4099629521369934,0.4099629521369934,0.0
1770,1,2,0.4099629521369934,0.4099629521369934,0.0
1780,1,2,0.4099629521369934,0.4099629521369934,0.0
1790,1,2,0.4099629521369934,0.4099629521369934,0.0
1800,1,2,0.4099629521369934,0.4099629521369934,0.0
1810,1,2,0.4099629521369934,0.4099629521369934,0.0
1820,1,2,0.4099629521369934,0.4099629521369934,0.0
1830,1,2,0.4099629521369934,0.4099629521369934,0.0
1840,1,2,0.4099629521369934,0.4099629521369934,0.0
1850,1,2,0.4099629521369934,0.4099629521369934,0.0
1860,1,2,0.4099629521369934,0.4099629521369934,0.0
1870,1,2,0.4099629521369934,0.4099629521369934,0.0
1880,1,2,0.4099629521369934,0.4099629521369934,0.0
1890,1,2,0.4099629521369934,0.4099629521369934,0.0
1900,1,2,0.4099629521369934,0.4099629521369934,0.0
1910,1,2,0.4099629521369934,0.4099629521369934,0.0
1920,1,2,0.4099629521369934,0.4099629521369934,0.0
1930,1,2,0.4099629521369934,0.4099629521369934,0.0
1940,1,2,0.4099629521369934,0.4099629521369934,0.0
1950,1,2,0.4099629521369934,0.4099629521369934,0.0
1960,1,2,0.4099629521369934,0.4099629521369934,0.0
1970,1,2,0.4099629521369934,0.4099629521369934,0.0
1980,1,2,0.4099629521369934,0.4099629521369934,0.0
1990,1,2,0.4099629521369934,0.4099629521369934,0.0
0,1,3,0.0032634753733873367,0.0032634753733873367,0.0
10,1,3,-0.0012898179702460766,-0.0012898179702460766,0.0
20,1,3,-0.0015493922401219606,-0.0015493922401219606,0.0
30,1,3,-0.004113865550607443,-0.004113865550607443,0.0
40,1,3,0.0002831532619893551,0.0002831532619893551,0.0
50,1,3,0.00026929774321615696,0.00026929774321615696,0.0
60,1,3,0.0031805685721337795,0.0031805685721337795,0.0
70,1,3,0.0046372865326702595,0.0046372865326702595,0.0
80,1,3,0.004553188104182482,0.004553188104182482,0.0
90,1,3,-0.0013072970323264599,-0.0013072970323264599,0.0
100,1,3,-0.0037111109122633934,-0.0037111109122633934,0.0
110,1,3,-0.006199559662491083,-0.006199559662491083,0.0
120,1,3,-0.006529609207063913,-0.006529609207063913,0.0
130,1,3,-0.014037610031664371,-0.014037610031664371,0.0
140,1,3,-0.03931440785527229,-0.03931440785527229,0.0
150,1,3,-0.019906820729374886,-0.019906820729374886,0.0
160,1,3,-0.01747385412454605,-0.01747385412454605,0.0
170,1,3,-0.0394204817712307,-0.0394204817712307,0.0
180,1,3,-0.01748768240213394,-0.01748768240213394,0.0
190,1,3,-0.013229927979409695,-0.013229927979409695,0.0
200,1,3,-0.01751556433737278,-0.01751556433737278,0.0
210,1,3,-0.04754321649670601,-0.04754321649670601,0.0
220,1,3,-0.05361168086528778,-0.05361168086528778,0.0
230,1,3,-0.03599611297249794,-0.03599611297249794,0.0
240,1,3,-0.04332830011844635,-0.04332830011844635,0.0
250,1,3,-0.06725196540355682,-0.06725196540355682,0.0
260,1,3,-0.04978467524051666,-0.04978467524051666,0.0
270,1,3,-0.029069717973470688,-0.029069717973470688,0.0
280,1,3,-0.053062379360198975,-0.053062379360198975,0.0
290,1,3,-0.09390641748905182,-0.09390641748905182,0.0
300,1,3,-0.09370382130146027,-0.09370382130146027,0.0
310,1,3,-0.10206083208322525,-0.10206083208322525,0.0
320,1,3,-0.142076775431633,-0.142076775431633,0.0
330,1,3,-0.15477272868156433,-0.15477272868156433,0.0
340,1,3,-0.13251009583473206,-0.13251009583473206,0.0
350,1,3,-0.1025017648935318,-0.1025017648935318,0.0
360,1,3,-0.10073870420455933,-0.10073870420455933,0.0
370,1,3,-0.0954066589474678,-0.0954066589474678,0.0
380,1,3,-0.1283027082681656,-0.1283027082681656,0.0
390,1,3,-0.14681077003479004,-0.14681077003479004,0.0
400,1,3,-0.14161744713783264,-0.14161744713783264,0.0
410,1,3,-0.13590453565120697,-0.13590453565120697,0.0
420,1,3,-0.1637280434370041,-0.1637280434370041,0.0
430,1,3,-0.1641293615102768,-0.1641293615102768,0.0
440,1,3,-0.15327906608581543,-0.15327906608581543,0.0
450,1,3,-0.1553671807050705,-0.1553671807050705,0.0
460,1,3,-0.10174703598022461,-0.10174703598022461,0.0
470,1,3,-0.060169611126184464,-0.060169611126184464,0.0
480,1,3,-0.07262738049030304,-0.07262738049030304,0.0
490,1,3,-0.07620181143283844,-0.07620181143283844,0.0
500,1,3,-0.07242245972156525,-0.07242245972156525,0.0
510,1,3,-0.0708504468202591,-0.0708504468202591,0.0
520,1,3,-0.07339982688426971,-0.07339982688426971,0.0
530,1,3,-0.10077282786369324,-0.10077282786369324,0.0
540,1,3,-0.10917672514915466,-0.10917672514915466,0.0
550,1,3,-0.10129940509796143,-0.10129940509796143,0.0
560,1,3,-0.05853183567523956,-0.05853183567523956,0.0
570,1,3,-0.03518027812242508,-0.03518027812242508,0.0
580,1,3,-0.0881577581167221,-0.0881577581167221,0.0
590,1,3,-0.10542654991149902,-0.10542654991149902,0.0
600,1,3,-0.12559282779693604,-0.12559282779693604,0.0
610,1,3,-0.04997855797410011,-0.04997855797410011,0.0
620,1,3,-0.049508336931467056,-0.049508336931467056,0.0
630,1,3,0.016833994537591934,0.016833994537591934,0.0
640,1,3,0.07535400986671448,0.07535400986671448,0.0
650,1,3,0.15511278808116913,0.15511278808116913,0.0
660,1,3,0.13123981654644012,0.13123981654644012,0.0
670,1,3,0.06749019026756287,0.06749019026756287,0.0
680,1,3,0.06536675989627838,0.06536675989627838,0.0
690,1,3,0.04269208759069443,0.04269208759069443,0.0
700,1,3,0.07397300750017166,0.07397300750017166,0.0
710,1,3,0.06096898019313812,0.06096898019313812,0.0
720,1,3,0.02216026932001114,0.02216026932001114,0.0
730,1,3,0.08369013667106628,0.08369013667106628,0.0
740,1,3,0.10241559147834778,0.10241559147834778,0.0
750,1,3,0.07347359508275986,0.07347359508275986,0.0
760,1,3,0.030433544889092445,0.030433544889092445,0.0
770,1,3,0.04316002130508423,0.04316002130508423,0.0
780,1,3,0.02888038195669651,0.02888038195669651,0.0
790,1,3,0.0407680869102478,0.0407680869102478,0.0
800,1,3,0.11431771516799927,0.11431771516799927,0.0
810,1,3,0.09939049184322357,0.09939049184322357,0.0
820,1,3,0.11135938763618469,0.11135938763618469,0.0
830,1,3,0.2133413553237915,0.2133413553237915,0.0
840,1,3,0.20238646864891052,0.20238646864891052,0.0
850,1,3,0.27548691630363464,0.27548691630363464,0.0
860,1,3,0.22937807440757751,0.22937807440757751,0.0
870,1,3,0.29027271270751953,0.29027271270751953,0.0
880,1,3,0.2754099667072296,0.2754099667072296,0.0
890,1,3,0.30021604895591736,0.30021604895591736,0.0
900,1,3,0.3469753861427307,0.3469753861427307,0.0
910,1,3,0.2980160117149353,0.2980160117149353,0.0
920,1,3,0.3092551827430725,0.3092551827430725,0.0
930,1,3,0.28970158100128174,0.28970158100128174,0.0
940,1,3,0.31537333130836487,0.31537333130836487,0.0
950,1,3,0.37446096539497375,0.37446096539497375,0.0
960,1,3,0.4006120264530182,0.4006120264530182,0.0
970,1,3,0.4588190019130707,0.4588190019130707,0.0
980,1,3,0.4182121753692627,0.4182121753692627,0.0
990,1,3,0.4039272964000702,0.4039272964000702,0.0
1000,1,3,0.3974702060222626,0.3974702060222626,0.0
1010,1,3,0.3974702060222626,0.3974702060222626,0.0
1020,1,3,0.3974702060222626,0.3974702060222626,0.0
1030,1,3,0.3974702060222626,0.3974702060222626,0.0
1040,1,3,0.3974702060222626,0.3974702060222626,0.0
1050,1,3,0.3974702060222626,0.3974702060222626,0.0
1060,1,3,0.3974702060222626,0.3974702060222626,0.0
1070,1,3,0.3974702060222626,0.3974702060222626,0.0
1080,1,3,0.3974702060222626,0.3974702060222626,0.0
1090,1,3,0.3974702060222626,0.3974702060222626,0.0
1100,1,3,0.3974702060222626,0.3974702060222626,0.0
1110,1,3,0.3974702060222626,0.3974702060222626,0.0
1120,1,3,0.3974702060222626,0.3974702060222626,0.0
1130,1,3,0.3974702060222626,0.3974702060222626,0.0
1140,1,3,0.3974702060222626,0.3974702060222626,0.0
1150,1,3,0.3974702060222626,0.3974702060222626,0.0
1160,1,3,0.3974702060222626,0.3974702060222626,0.0
1170,1,3,0.3974702060222626,0.3974702060222626,0.0
1180,1,3,0.3974702060222626,0.3974702060222626,0.0
1190,1,3,0.3974702060222626,0.3974702060222626,0.0
1200,1,3,0.3974702060222626,0.3974702060222626,0.0
1210,1,3,0.3974702060222626,0.3974702060222626,0.0
1220,1,3,0.3974702060222626,0.3974702060222626,0.0
1230,1,3,0.3974702060222626,0.3974702060222626,0.0
1240,1,3,0.3974702060222626,0.3974702060222626,0.0
1250,1,3,0.3974702060222626,0.3974702060222626,0.0
1260,1,3,0.3974702060222626,0.3974702060222626,0.0
1270,1,3,0.3974702060222626,0.3974702060222626,0.0
1280,1,3,0.3974702060222626,0.3974702060222626,0.0
1290,1,3,0.3974702060222626,0.3974702060222626,0.0
1300,1,3,0.3974702060222626,0.3974702060222626,0.0
1310,1,3,0.3974702060222626,0.3974702060222626,0.0
1320,1,3,0.3974702060222626,0.3974702060222626,0.0
1330,1,3,0.3974702060222626,0.3974702060222626,0.0
1340,1,3,0.3974702060222626,0.3974702060222626,0.0
1350,1,3,0.3974702060222626,0.3974702060222626,0.0
1360,1,3,0.3974702060222626,0.3974702060222626,0.0
1370,1,3,0.3974702060222626,0.3974702060222626,0.0
1380,1,3,0.3974702060222626,0.3974702060222626,0.0
1390,1,3,0.3974702060222626,0.3974702060222626,0.0
1400,1,3,0.3974702060222626,0.3974702060222626,0.0
1410,1,3,0.3974702060222626,0.3974702060222626,0.0
1420,1,3,0.3974702060222626,0.3974702060222626,0.0
1430,1,3,0.3974702060222626,0.3974702060222626,0.0
1440,1,3,0.3974702060222626,0.3974702060222626,0.0
1450,1,3,0.3974702060222626,0.3974702060222626,0.0
1460,1,3,0.3974702060222626,0.3974702060222626,0.0
1470,1,3,0.3974702060222626,0.3974702060222626,0.0
1480,1,3,0.3974702060222626,0.3974702060222626,0.0
1490,1,3,0.3974702060222626,0.3974702060222626,0.0
1500,1,3,0.3974702060222626,0.3974702060222626,0.0
1510,1,3,0.3974702060222626,0.3974702060222626,0.0
1520,1,3,0.3974702060222626,0.3974702060222626,0.0
1530,1,3,0.3974702060222626,0.3974702060222626,0.0
1540,1,3,0.3974702060222626,0.3974702060222626,0.0
1550,1,3,0.3974702060222626,0.3974702060222626,0.0
1560,1,3,0.3974702060222626,0.3974702060222626,0.0
1570,1,3,0.3974702060222626,0.3974702060222626,0.0
1580,1,3,0.3974702060222626,0.3974702060222626,0.0
1590,1,3,0.3974702060222626,0.3974702060222626,0.0
1600,1,3,0.3974702060222626,0.3974702060222626,0.0
1610,1,3,0.3974702060222626,0.3974702060222626,0.0
1620,1,3,0.3974702060222626,0.3974702060222626,0.0
1630,1,3,0.3974702060222626,0.3974702060222626,0.0
1640,1,3,0.3974702060222626,0.3974702060222626,0.0
1650,1,3,0.3974702060222626,0.3974702060222626,0.0
1660,1,3,0.3974702060222626,0.3974702060222626,0.0
1670,1,3,0.3974702060222626,0.3974702060222626,0.0
1680,1,3,0.3974702060222626,0.3974702060222626,0.0
1690,1,3,0.3974702060222626,0.3974702060222626,0.0
1700,1,3,0.3974702060222626,0.3974702060222626,0.0
1710,1,3,0.3974702060222626,0.3974702060222626,0.0
1720,1,3,0.3974702060222626,0.3974702060222626,0.0
1730,1,3,0.3974702060222626,0.3974702060222626,0.0
1740,1,3,0.3974702060222626,0.3974702060222626,0.0
1750,1,3,0.3974702060222626,0.3974702060222626,0.0
1760,1,3,0.3974702060222626,0.3974702060222626,0.0
1770,1,3,0.3974702060222626,0.3974702060222626,0.0
1780,1,3,0.3974702060222626,0.3974702060222626,0.0
1790,1,3,0.3974702060222626,0.3974702060222626,0.0
1800,1,3,0.3974702060222626,0.3974702060222626,0.0
1810,1,3,0.3974702060222626,0.3974702060222626,0.0
1820,1,3,0.3974702060222626,0.3974702060222626,0.0
1830,1,3,0.3974702060222626,0.3974702060222626,0.0
1840,1,3,0.3974702060222626,0.3974702060222626,0.0
1850,1,3,0.3974702060222626,0.3974702060222626,0.0
1860,1,3,0.3974702060222626,0.3974702060222626,0.0
1870,1,3,0.3974702060222626,0.3974702060222626,0.0
1880,1,3,0.3974702060222626,0.3974702060222626,0.0
1890,1,3,0.3974702060222626,0.3974702060222626,0.0
1900,1,3,0.3974702060222626,0.3974702060222626,0.0
1910,1,3,0.3974702060222626,0.3974702060222626,0.0
1920,1,3,0.3974702060222626,0.3974702060222626,0.0
1930,1,3,0.3974702060222626,0.3974702060222626,0.0
1940,1,3,0.3974702060222626,0.3974702060222626,0.0
1950,1,3,0.3974702060222626,0.3974702060222626,0.0
1960,1,3,0.3974702060222626,0.3974702060222626,0.0
1970,1,3,0.3974702060222626,0.3974702060222626,0.0
1980,1,3,0.3974702060222626,0.3974702060222626,0.0
1990,1,3,0.3974702060222626,0.3974702060222626,0.0
0,1,4,0.002184887183830142,0.002184887183830142,0.0
10,1,4,-0.002068963600322604,-0.002068963600322604,0.0
20,1,4,-0.0005704232025891542,-0.0005704232025891542,0.0
30,1,4,0.0003979412140324712,0.0003979412140324712,0.0
40,1,4,0.0011169868521392345,0.0011169868521392345,0.0
50,1,4,-0.0001009183470159769,-0.0001009183470159769,0.0
60,1,4,-0.0014402514789253473,-0.0014402514789253473,0.0
70,1,4,-0.0027259772177785635,-0.0027259772177785635,0.0
80,1,4,-0.009032879956066608,-0.009032879956066608,0.0
90,1,4,-0.01578749716281891,-0.01578749716281891,0.0
100,1,4,-0.03338933736085892,-0.03338933736085892,0.0
110,1,4,-0.05270128697156906,-0.05270128697156906,0.0
120,1,4,-0.06605756282806396,-0.06605756282806396,0.0
130,1,4,-0.06571328639984131,-0.06571328639984131,0.0
140,1,4,-0.05029278248548508,-0.05029278248548508,0.0
150,1,4,-0.038472697138786316,-0.038472697138786316,0.0
160,1,4,-0.04476938396692276,-0.04476938396692276,0.0
170,1,4,-0.05205786973237991,-0.05205786973237991,0.0
180,1,4,-0.054017532616853714,-0.054017532616853714,0.0
190,1,4,-0.05995114892721176,-0.05995114892721176,0.0
200,1,4,-0.06803621351718903,-0.06803621351718903,0.0
210,1,4,-0.09106334298849106,-0.09106334298849106,0.0
220,1,4,-0.08928374201059341,-0.08928374201059341,0.0
230,1,4,-0.09882384538650513,-0.09882384538650513,0.0
240,1,4,-0.0789792537689209,-0.0789792537689209,0.0
250,1,4,-0.08599868416786194,-0.08599868416786194,0.0
260,1,4,-0.0694320872426033,-0.0694320872426033,0.0
270,1,4,-0.037984080612659454,-0.037984080612659454,0.0
280,1,4,-0.04624886065721512,-0.04624886065721512,0.0
290,1,4,-0.012841281481087208,-0.012841281481087208,0.0
300,1,4,-0.03123006969690323,-0.03123006969690323,0.0
310,1,4,-0.020790111273527145,-0.020790111273527145,0.0
320,1,4,-0.019519364461302757,-0.019519364461302757,0.0
330,1,4,-0.04531332850456238,-0.04531332850456238,0.0
340,1,4,-0.05633661895990372,-0.05633661895990372,0.0
350,1,4,-0.05467677116394043,-0.05467677116394043,0.0
360,1,4,-0.06494492292404175,-0.06494492292404175,0.0
370,1,4,-0.09045268595218658,-0.09045268595218658,0.0
380,1,4,-0.12132285535335541,-0.12132285535335541,0.0
390,1,4,-0.12923255562782288,-0.12923255562782288,0.0
400,1,4,-0.14167875051498413,-0.14167875051498413,0.0
410,1,4,-0.1281653642654419,-0.1281653642654419,0.0
420,1,4,-0.11609125137329102,-0.11609125137329102,0.0
430,1,4,-0.13942667841911316,-0.13942667841911316,0.0
440,1,4,-0.15162229537963867,-0.15162229537963867,0.0
450,1,4,-0.15997236967086792,-0.15997236967086792,0.0
460,1,4,-0.15745489299297333,-0.15745489299297333,0.0
470,1,4,-0.1762978881597519,-0.1762978881597519,0.0
480,1,4,-0.17185746133327484,-0.17185746133327484,0.0
490,1,4,-0.1641291230916977,-0.1641291230916977,0.0
500,1,4,-0.16465777158737183,-0.16465777158737183,0.0
510,1,4,-0.17386141419410706,-0.17386141419410706,0.0
520,1,4,-0.1977703869342804,-0.1977703869342804,0.0
530,1,4,-0.22400924563407898,-0.22400924563407898,0.0
540,1,4,-0.22646667063236237,-0.22646667063236237,0.0
550,1,4,-0.1934044361114502,-0.1934044361114502,0.0
560,1,4,-0.2007102370262146,-0.2007102370262146,0.0
570,1,4,-0.19062140583992004,-0.19062140583992004,0.0
580,1,4,-0.1576697826385498,-0.1576697826385498,0.0
590,1,4,-0.16184958815574646,-0.16184958815574646,0.0
600,1,4,-0.21749192476272583,-0.21749192476272583,0.0
610,1,4,-0.21452754735946655,-0.21452754735946655,0.0
620,1,4,-0.19360704720020294,-0.19360704720020294,0.0
630,1,4,-0.19284434616565704,-0.19284434616565704,0.0
640,1,4,-0.1672738492488861,-0.1672738492488861,0.0
650,1,4,-0.14986954629421234,-0.14986954629421234,0.0
660,1,4,-0.13947714865207672,-0.13947714865207672,0.0
670,1,4,-0.12724879384040833,-0.12724879384040833,0.0
680,1,4,-0.1264885663986206,-0.1264885663986206,0.0
690,1,4,-0.13711684942245483,-0.13711684942245483,0.0
700,1,4,-0.14832034707069397,-0.14832034707069397,0.0
710,1,4,-0.12363316118717194,-0.12363316118717194,0.0
720,1,4,-0.17535722255706787,-0.17535722255706787,0.0
730,1,4,-0.17160022258758545,-0.17160022258758545,0.0
740,1,4,-0.19662818312644958,-0.19662818312644958,0.0
750,1,4,-0.08698293566703796,-0.08698293566703796,0.0
760,1,4,-0.044570598751306534,-0.044570598751306534,0.0
770,1,4,-0.06074274703860283,-0.06074274703860283,0.0
780,1,4,-0.11991201341152191,-0.11991201341152191,0.0
790,1,4,-0.17480872571468353,-0.17480872571468353,0.0
800,1,4,-0.12195522338151932,-0.12195522338151932,0.0
810,1,4,-0.07217026501893997,-0.07217026501893997,0.0
820,1,4,-0.10019199550151825,-0.10019199550151825,0.0
830,1,4,-0.04004703462123871,-0.04004703462123871,0.0
840,1,4,0.016227539628744125,0.016227539628744125,0.0
850,1,4,-0.00825503934174776,-0.00825503934174776,0.0
860,1,4,0.029582224786281586,0.029582224786281586,0.0
870,1,4,-0.037906941026449203,-0.037906941026449203,0.0
880,1,4,-0.050180867314338684,-0.050180867314338684,0.0
890,1,4,-0.08841262757778168,-0.08841262757778168,0.0
900,1,4,-0.022694723680615425,-0.022694723680615425,0.0
910,1,4,-0.02199937403202057,-0.02199937403202057,0.0
920,1,4,0.05851030722260475,0.05851030722260475,0.0
930,1,4,0.06328625231981277,0.06328625231981277,0.0
940,1,4,0.03725043311715126,0.03725043311715126,0.0
950,1,4,0.059655822813510895,0.059655822813510895,0.0
960,1,4,0.02699998766183853,0.02699998766183853,0.0
970,1,4,0.019857462495565414,0.019857462495565414,0.0
980,1,4,0.056920453906059265,0.056920453906059265,0.0
990,1,4,0.1187477633357048,0.1187477633357048,0.0
1000,1,4,0.135031595826149,0.135031595826149,0.0
1010,1,4,0.135031595826149,0.135031595826149,0.0
1020,1,4,0.135031595826149,0.135031595826149,0.0
1030,1,4,0.135031595826149,0.135031595826149,0.0
1040,1,4,0.135031595826149,0.135031595826149,0.0
1050,1,4,0.135031595826149,0.135031595826149,0.0
1060,1,4,0.135031595826149,0.135031595826149,0.0
1070,1,4,0.135031595826149,0.135031595826149,0.0
1080,1,4,0.135031595826149,0.135031595826149,0.0
1090,1,4,0.135031595826149,0.135031595826149,0.0
1100,1,4,0.135031595826149,0.135031595826149,0.0
1110,1,4,0.135031595826149,0.135031595826149,0.0
1120,1,4,0.135031595826149,0.135031595826149,0.0
1130,1,4,0.135031595826149,0.135031595826149,0.0
1140,1,4,0.135031595826149,0.135031595826149,0.0
1150,1,4,0.135031595826149,0.135031595826149,0.0
1160,1,4,0.135031595826149,0.135031595826149,0.0
1170,1,4,0.135031595826149,0.135031595826149,0.0
1180,1,4,0.135031595826149,0.135031595826149,0.0
1190,1,4,0.135031595826149,0.135031595826149,0.0
1200,1,4,0.135031595826149,0.135031595826149,0.0
1210,1,4,0.135031595826149,0.135031595826149,0.0
1220,1,4,0.135031595826149,0.135031595826149,0.0
1230,1,4,0.135031595826149,0.135031595826149,0.0
1240,1,4,0.135031595826149,0.135031595826149,0.0
1250,1,4,0.135031595826149,0.135031595826149,0.0
1260,1,4,0.135031595826149,0.135031595826149,0.0
1270,1,4,0.135031595826149,0.135031595826149,0.0
1280,1,4,0.135031595826149,0.135031595826149,0.0
1290,1,4,0.135031595826149,0.135031595826149,0.0
1300,1,4,0.135031595826149,0.135031595826149,0.0
1310,1,4,0.135031595826149,0.135031595826149,0.0
1320,1,4,0.135031595826149,0.135031595826149,0.0
1330,1,4,0.135031595826149,0.135031595826149,0.0
1340,1,4,0.135031595826149,0.135031595826149,0.0
1350,1,4,0.135031595826149,0.135031595826149,0.0
1360,1,4,0.135031595826149,0.135031595826149,0.0
1370,1,4,0.135031595826149,0.135031595826149,0.0
1380,1,4,0.135031595826149,0.135031595826149,0.0
1390,1,4,0.135031595826149,0.135031595826149,0.0
1400,1,4,0.135031595826149,0.135031595826149,0.0
1410,1,4,0.135031595826149,0.135031595826149,0.0
1420,1,4,0.135031595826149,0.135031595826149,0.0
1430,1,4,0.135031595826149,0.135031595826149,0.0
1440,1,4,0.135031595826149,0.135031595826149,0.0
1450,1,4,0.135031595826149,0.135031595826149,0.0
1460,1,4,0.135031595826149,0.135031595826149,0.0
1470,1,4,0.135031595826149,0.135031595826149,0.0
1480,1,4,0.135031595826149,0.135031595826149,0.0
1490,1,4,0.135031595826149,0.135031595826149,0.0
1500,1,4,0.135031595826149,0.135031595826149,0.0
1510,1,4,0.135031595826149,0.135031595826149,0.0
1520,1,4,0.135031595826149,0.135031595826149,0.0
1530,1,4,0.135031595826149,0.135031595826149,0.0
1540,1,4,0.135031595826149,0.135031595826149,0.0
1550,1,4,0.135031595826149,0.135031595826149,0.0
1560,1,4,0.135031595826149,0.135031595826149,0.0
1570,1,4,0.135031595826149,0.135031595826149,0.0
1580,1,4,0.135031595826149,0.135031595826149,0.0
1590,1,4,0.135031595826149,0.135031595826149,0.0
1600,1,4,0.135031595826149,0.135031595826149,0.0
1610,1,4,0.135031595826149,0.135031595826149,0.0
1620,1,4,0.135031595826149,0.135031595826149,0.0
1630,1,4,0.135031595826149,0.135031595826149,0.0
1640,1,4,0.135031595826149,0.135031595826149,0.0
1650,1,4,0.135031595826149,0.135031595826149,0.0
1660,1,4,0.135031595826149,0.135031595826149,0.0
1670,1,4,0.135031595826149,0.135031595826149,0.0
1680,1,4,0.135031595826149,0.135031595826149,0.0
1690,1,4,0.135031595826149,0.135031595826149,0.0
1700,1,4,0.135031595826149,0.135031595826149,0.0
1710,1,4,0.135031595826149,0.135031595826149,0.0
1720,1,4,0.135031595826149,0.135031595826149,0.0
1730,1,4,0.135031595826149,0.135031595826149,0.0
1740,1,4,0.135031595826149,0.135031595826149,0.0
1750,1,4,0.135031595826149,0.135031595826149,0.0
1760,1,4,0.135031595826149,0.135031595826149,0.0
1770,1,4,0.135031595826149,0.135031595826149,0.0
1780,1,4,0.135031595826149,0.135031595826149,0.0
1790,1,4,0.135031595826149,0.135031595826149,0.0
