time_step,item,unit,seed_0,mean_activation,std_activation
10,2,3,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,4,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,5,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,6,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,7,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,8,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,9,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,10,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,11,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,12,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,13,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,14,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,15,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,16,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,17,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,18,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,2,19,-7.606593044329202e-07,-7.606593044329202e-07,0.0
10,3,0,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,1,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,2,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,3,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,4,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,5,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,6,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,7,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,8,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,9,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,10,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,11,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,12,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,13,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,14,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,15,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,16,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,17,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,18,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,3,19,-1.9337458070367575e-06,-1.9337458070367575e-06,0.0
10,4,0,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,1,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,2,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,3,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,4,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,5,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,6,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,7,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,8,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,9,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,10,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,11,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,12,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,13,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,14,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,15,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,16,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,17,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,18,3.834684747516803e-08,3.834684747516803e-08,0.0
10,4,19,3.834684747516803e-08,3.834684747516803e-08,0.0
10,5,0,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,1,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,2,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,3,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,4,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,5,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,6,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,7,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,8,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,9,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,10,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,11,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,12,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,13,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,14,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,15,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,16,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,17,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,18,4.046625690534711e-06,4.046625690534711e-06,0.0
10,5,19,4.046625690534711e-06,4.046625690534711e-06,0.0
10,6,0,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,1,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,2,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,3,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,4,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,5,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,6,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,7,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,8,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,9,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,10,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,11,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,12,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,13,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,14,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,15,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,16,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,17,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,18,3.2463876777910627e-06,3.2463876777910627e-06,0.0
10,6,19,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,0,0,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,1,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,2,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,3,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,4,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,5,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,6,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,7,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,8,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,9,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,10,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,11,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,12,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,13,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,14,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,15,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,16,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,17,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,18,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,0,19,-3.2084940357890446e-06,-3.2084940357890446e-06,0.0
20,1,0,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,1,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,2,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,3,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,4,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,5,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,6,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,7,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,8,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,9,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,10,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,11,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,12,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,13,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,14,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,15,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,16,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,17,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,18,3.001341895014775e-07,3.001341895014775e-07,0.0
20,1,19,3.001341895014775e-07,3.001341895014775e-07,0.0
20,2,0,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,1,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,2,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,3,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,4,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,5,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,6,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,7,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,8,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,9,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,10,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,11,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,12,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,13,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,14,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,15,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,16,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,17,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,18,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,2,19,-8.772306614446279e-07,-8.772306614446279e-07,0.0
20,3,0,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,1,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,2,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,3,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,4,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,5,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,6,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,7,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,8,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,9,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,10,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,11,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,12,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,13,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,14,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,15,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,16,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,17,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,18,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,3,19,-1.9057744111705688e-06,-1.9057744111705688e-06,0.0
20,4,0,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,1,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,2,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,3,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,4,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,5,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,6,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,7,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,8,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,9,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,10,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,11,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,12,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,13,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,14,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,15,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,16,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,17,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,18,5.593761187583368e-08,5.593761187583368e-08,0.0
20,4,19,5.593761187583368e-08,5.593761187583368e-08,0.0
20,5,0,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,1,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,2,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,3,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,4,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,5,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,6,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,7,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,8,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,9,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,10,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,11,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,12,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,13,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,14,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,15,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,16,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,17,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,18,4.046625690534711e-06,4.046625690534711e-06,0.0
20,5,19,4.046625690534711e-06,4.046625690534711e-06,0.0
20,6,0,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,1,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,2,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,3,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,4,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,5,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,6,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,7,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,8,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,9,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,10,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,11,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,12,3.2463876777910627e-06,3.2463876777910627e-06,0.0
20,6,13,3.2463876777910627e-06,3.2463876777910627e-06,0.0
