time_step,i,j,seed_0,mean_margin,std_margin
10,0,4,0.007003354839980602,0.007003354839980602,0.0
20,0,4,0.008522188290953636,0.008522188290953636,0.0
30,0,4,0.01417967863380909,0.01417967863380909,0.0
40,0,4,0.022042568773031235,0.022042568773031235,0.0
50,0,4,0.023206856101751328,0.023206856101751328,0.0
60,0,4,0.014541101641952991,0.014541101641952991,0.0
70,0,4,0.02292269468307495,0.02292269468307495,0.0
80,0,4,0.01805257983505726,0.01805257983505726,0.0
90,0,4,0.0018825264414772391,0.0018825264414772391,0.0
0,0,5,0.012328782118856907,0.012328782118856907,0.0
10,0,5,0.02480536513030529,0.02480536513030529,0.0
20,0,5,0.033408958464860916,0.033408958464860916,0.0
30,0,5,0.045060910284519196,0.045060910284519196,0.0
40,0,5,0.052234455943107605,0.052234455943107605,0.0
50,0,5,0.072655588388443,0.072655588388443,0.0
60,0,5,0.06839843094348907,0.06839843094348907,0.0
70,0,5,0.06174537166953087,0.06174537166953087,0.0
80,0,5,0.06244348734617233,0.06244348734617233,0.0
90,0,5,0.0929974913597107,0.0929974913597107,0.0
0,0,6,0.011021661572158337,0.011021661572158337,0.0
10,0,6,0.027320967987179756,0.027320967987179756,0.0
20,0,6,0.04350850731134415,0.04350850731134415,0.0
30,0,6,0.059428777545690536,0.059428777545690536,0.0
40,0,6,0.07333089411258698,0.07333089411258698,0.0
50,0,6,0.08320972323417664,0.08320972323417664,0.0
60,0,6,0.09798331558704376,0.09798331558704376,0.0
70,0,6,0.1252502202987671,0.1252502202987671,0.0
80,0,6,0.12521082162857056,0.12521082162857056,0.0
90,0,6,0.13680173456668854,0.13680173456668854,0.0
0,1,0,0.0008224788471125066,0.0008224788471125066,0.0
10,1,0,0.0006378167308866978,0.0006378167308866978,0.0
20,1,0,2.447504084557295e-05,2.447504084557295e-05,0.0
30,1,0,-0.008114057593047619,-0.008114057593047619,0.0
40,1,0,-0.005280100274831057,-0.005280100274831057,0.0
50,1,0,-0.005275372415781021,-0.005275372415781021,0.0
60,1,0,-0.005662193056195974,-0.005662193056195974,0.0
70,1,0,-0.009708236902952194,-0.009708236902952194,0.0
80,1,0,-0.009839586913585663,-0.009839586913585663,0.0
90,1,0,-0.01726810820400715,-0.01726810820400715,0.0
0,1,1,1.8767757716708e-15,1.8767757716708e-15,0.0
10,1,1,2.2102177028957438e-15,2.2102177028957438e-15,0.0
20,1,1,1.7326787384421352e-15,1.7326787384421352e-15,0.0
30,1,1,1.6465292408383869e-15,1.6465292408383869e-15,0.0
40,1,1,1.5201824182941464e-15,1.5201824182941464e-15,0.0
50,1,1,2.18320942209783e-15,2.18320942209783e-15,0.0
60,1,1,1.4332845670814989e-15,1.4332845670814989e-15,0.0
70,1,1,1.7175834466517611e-15,1.7175834466517611e-15,0.0
80,1,1,2.427687059356181e-15,2.427687059356181e-15,0.0
90,1,1,2.516270400254746e-15,2.516270400254746e-15,0.0
0,1,2,0.007039108779281378,0.007039108779281378,0.0
10,1,2,0.010088779032230377,0.010088779032230377,0.0
20,1,2,0.012751690112054348,0.012751690112054348,0.0
30,1,2,0.005799831356853247,0.005799831356853247,0.0
40,1,2,0.013734407722949982,0.013734407722949982,0.0
50,1,2,0.004742962773889303,0.004742962773889303,0.0
60,1,2,0.01135583221912384,0.01135583221912384,0.0
70,1,2,0.0007489931304007769,0.0007489931304007769,0.0
80,1,2,0.0009839626727625728,0.0009839626727625728,0.0
90,1,2,0.002107280073687434,0.002107280073687434,0.0
0,1,3,0.0032634753733873367,0.0032634753733873367,0.0
10,1,3,-0.0012898179702460766,-0.0012898179702460766,0.0
20,1,3,-0.0015493922401219606,-0.0015493922401219606,0.0
30,1,3,-0.004113865550607443,-0.004113865550607443,0.0
40,1,3,0.0002831532619893551,0.0002831532619893551,0.0
50,1,3,0.00026929774321615696,0.00026929774321615696,0.0
60,1,3,0.0031805685721337795,0.0031805685721337795,0.0
70,1,3,0.0046372865326702595,0.0046372865326702595,0.0
80,1,3,0.004553188104182482,0.004553188104182482,0.0
90,1,3,-0.0013072970323264599,-0.0013072970323264599,0.0
0,1,4,0.002184887183830142,0.002184887183830142,0.0
10,1,4,-0.002068963600322604,-0.002068963600322604,0.0
20,1,4,-0.0005704232025891542,-0.0005704232025891542,0.0
30,1,4,0.0003979412140324712,0.0003979412140324712,0.0
40,1,4,0.0011169868521392345,0.0011169868521392345,0.0
50,1,4,-0.0001009183470159769,-0.0001009183470159769,0.0
60,1,4,-0.0014402514789253473,-0.0014402514789253473,0.0
70,1,4,-0.0027259772177785635,-0.0027259772177785635,0.0
80,1,4,-0.009032879956066608,-0.009032879956066608,0.0
90,1,4,-0.01578749716281891,-0.01578749716281891,0.0
0,1,5,0.005028592888265848,0.005028592888265848,0.0
10,1,5,0.009528089314699173,0.009528089314699173,0.0
20,1,5,0.004004643764346838,0.004004643764346838,0.0
30,1,5,0.0019595036283135414,0.0019595036283135414,0.0
40,1,5,0.0020466167479753494,0.0020466167479753494,0.0
50,1,5,0.0024079543072730303,0.0024079543072730303,0.0
60,1,5,0.003864114172756672,0.003864114172756672,0.0
70,1,5,0.000827372947242111,0.000827372947242111,0.0
80,1,5,0.001040635397657752,0.001040635397657752,0.0
90,1,5,0.0015544379130005836,0.0015544379130005836,0.0
0,1,6,0.006485397927463055,0.006485397927463055,0.0
10,1,6,0.012946649454534054,0.012946649454534054,0.0
20,1,6,0.01451744046062231,0.01451744046062231,0.0
30,1,6,0.011821233667433262,0.011821233667433262,0.0
40,1,6,0.014361290261149406,0.014361290261149406,0.0
50,1,6,0.011714061722159386,0.011714061722159386,0.0
60,1,6,0.022488288581371307,0.022488288581371307,0.0
70,1,6,0.025493456050753593,0.025493456050753593,0.0
80,1,6,0.025543561205267906,0.025543561205267906,0.0
90,1,6,0.019227713346481323,0.019227713346481323,0.0
0,2,0,-0.00030549801886081696,-0.00030549801886081696,0.0
10,2,0,-0.013023332692682743,-0.013023332692682743,0.0
20,2,0,-0.04439401626586914,-0.04439401626586914,0.0
30,2,0,-0.05237233266234398,-0.05237233266234398,0.0
40,2,0,-0.06888438761234283,-0.06888438761234283,0.0
50,2,0,-0.0659785196185112,-0.0659785196185112,0.0
60,2,0,-0.08699015527963638,-0.08699015527963638,0.0
70,2,0,-0.07204329967498779,-0.07204329967498779,0.0
80,2,0,-0.09724017977714539,-0.09724017977714539,0.0
90,2,0,-0.1161174476146698,-0.1161174476146698,0.0
0,2,1,-0.0003849174827337265,-0.0003849174827337265,0.0
10,2,1,-0.017627008259296417,-0.017627008259296417,0.0
20,2,1,-0.0565890297293663,-0.0565890297293663,0.0
30,2,1,-0.051182232797145844,-0.051182232797145844,0.0
40,2,1,-0.07831992208957672,-0.07831992208957672,0.0
50,2,1,-0.06459041684865952,-0.06459041684865952,0.0
60,2,1,-0.09607251733541489,-0.09607251733541489,0.0
70,2,1,-0.0539524182677269,-0.0539524182677269,0.0
80,2,1,-0.07745813578367233,-0.07745813578367233,0.0
90,2,1,-0.0917649194598198,-0.0917649194598198,0.0
0,2,2,-1.1294739659338787e-14,-1.1294739659338787e-14,0.0
10,2,2,-1.2057514004164965e-14,-1.2057514004164965e-14,0.0
20,2,2,-1.2249243299907765e-14,-1.2249243299907765e-14,0.0
30,2,2,-1.2028402328800782e-14,-1.2028402328800782e-14,0.0
40,2,2,-1.2397289412494766e-14,-1.2397289412494766e-14,0.0
50,2,2,-1.2122146006172257e-14,-1.2122146006172257e-14,0.0
60,2,2,-1.3121299294489852e-14,-1.3121299294489852e-14,0.0
70,2,2,-1.3551793625536483e-14,-1.3551793625536483e-14,0.0
80,2,2,-1.3886980656391008e-14,-1.3886980656391008e-14,0.0
90,2,2,-1.3365096552533321e-14,-1.3365096552533321e-14,0.0
0,2,3,0.003356693545356393,0.003356693545356393,0.0
10,2,3,-0.021305035799741745,-0.021305035799741745,0.0
20,2,3,-0.04948017746210098,-0.04948017746210098,0.0
30,2,3,-0.0447816476225853,-0.0447816476225853,0.0
40,2,3,-0.0551251657307148,-0.0551251657307148,0.0
50,2,3,-0.04750934988260269,-0.04750934988260269,0.0
60,2,3,-0.06643971800804138,-0.06643971800804138,0.0
70,2,3,-0.011981711722910404,-0.011981711722910404,0.0
80,2,3,-0.04984995350241661,-0.04984995350241661,0.0
90,2,3,-0.08079707622528076,-0.08079707622528076,0.0
0,2,4,0.0014841565862298012,0.0014841565862298012,0.0
10,2,4,-0.012682118453085423,-0.012682118453085423,0.0
20,2,4,-0.03141395375132561,-0.03141395375132561,0.0
30,2,4,-0.03244174271821976,-0.03244174271821976,0.0
40,2,4,-0.04538276046514511,-0.04538276046514511,0.0
50,2,4,-0.04101637005805969,-0.04101637005805969,0.0
60,2,4,-0.0752527117729187,-0.0752527117729187,0.0
70,2,4,-0.053841546177864075,-0.053841546177864075,0.0
80,2,4,-0.0965244323015213,-0.0965244323015213,0.0
90,2,4,-0.11472216993570328,-0.11472216993570328,0.0
0,2,5,0.007660016417503357,0.007660016417503357,0.0
10,2,5,-0.00474701588973403,-0.00474701588973403,0.0
20,2,5,-0.030590614303946495,-0.030590614303946495,0.0
30,2,5,-0.0313710980117321,-0.0313710980117321,0.0
40,2,5,-0.036967236548662186,-0.036967236548662186,0.0
50,2,5,-0.02075791358947754,-0.02075791358947754,0.0
60,2,5,-0.038172509521245956,-0.038172509521245956,0.0
70,2,5,-0.029892172664403915,-0.029892172664403915,0.0
80,2,5,-0.04701022803783417,-0.04701022803783417,0.0
90,2,5,-0.05841235816478729,-0.05841235816478729,0.0
0,2,6,0.007941866293549538,0.007941866293549538,0.0
10,2,6,0.0034439070150256157,0.0034439070150256157,0.0
20,2,6,-0.015301735140383244,-0.015301735140383244,0.0
30,2,6,-0.00977269560098648,-0.00977269560098648,0.0
40,2,6,-0.01918264478445053,-0.01918264478445053,0.0
50,2,6,-0.011841514147818089,-0.011841514147818089,0.0
60,2,6,-0.01482026930898428,-0.01482026930898428,0.0
70,2,6,0.031395263969898224,0.031395263969898224,0.0
80,2,6,0.01648125611245632,0.01648125611245632,0.0
90,2,6,-0.010868441313505173,-0.010868441313505173,0.0
0,3,0,0.010307658463716507,0.010307658463716507,0.0
10,3,0,0.0074990070424973965,0.0074990070424973965,0.0
20,3,0,0.00456205103546381,0.00456205103546381,0.0
30,3,0,-0.0008784094825387001,-0.0008784094825387001,0.0
40,3,0,-0.007393078878521919,-0.007393078878521919,0.0
50,3,0,-0.011825446039438248,-0.011825446039438248,0.0
60,3,0,-0.015179427340626717,-0.015179427340626717,0.0
70,3,0,-0.044035978615283966,-0.044035978615283966,0.0
80,3,0,-0.031451813876628876,-0.031451813876628876,0.0
90,3,0,-0.03163490816950798,-0.03163490816950798,0.0
0,3,1,0.0017147725448012352,0.0017147725448012352,0.0
10,3,1,0.004627250600606203,0.004627250600606203,0.0
20,3,1,0.0028384560719132423,0.0028384560719132423,0.0
30,3,1,0.011559777893126011,0.011559777893126011,0.0
40,3,1,0.002495439723134041,0.002495439723134041,0.0
50,3,1,0.017466427758336067,0.017466427758336067,0.0
60,3,1,-0.010645520873367786,-0.010645520873367786,0.0
70,3,1,-0.028606116771697998,-0.028606116771697998,0.0
80,3,1,-0.016687769442796707,-0.016687769442796707,0.0
90,3,1,0.00026786234229803085,0.00026786234229803085,0.0
0,3,2,0.009232016280293465,0.009232016280293465,0.0
10,3,2,0.012327821925282478,0.012327821925282478,0.0
20,3,2,0.02424839325249195,0.02424839325249195,0.0
30,3,2,0.027874061837792397,0.027874061837792397,0.0
40,3,2,0.039141442626714706,0.039141442626714706,0.0
50,3,2,0.03902115672826767,0.03902115672826767,0.0
60,3,2,0.027162548154592514,0.027162548154592514,0.0
70,3,2,0.009476290084421635,0.009476290084421635,0.0
80,3,2,0.007351187523454428,0.007351187523454428,0.0
90,3,2,0.014650275930762291,0.014650275930762291,0.0
0,3,3,-3.783543709454454e-15,-3.783543709454454e-15,0.0
10,3,3,-7.476695450909718e-15,-7.476695450909718e-15,0.0
20,3,3,-7.250079409168355e-15,-7.250079409168355e-15,0.0
30,3,3,-5.2075369603792835e-15,-5.2075369603792835e-15,0.0
40,3,3,-3.4495389248360596e-15,-3.4495389248360596e-15,0.0
50,3,3,-2.909449753601273e-15,-2.909449753601273e-15,0.0
60,3,3,-3.4751841178636044e-15,-3.4751841178636044e-15,0.0
70,3,3,-2.9916119494849402e-15,-2.9916119494849402e-15,0.0
80,3,3,-2.951298475151556e-15,-2.951298475151556e-15,0.0
90,3,3,-2.916318767287032e-15,-2.916318767287032e-15,0.0
0,3,4,0.0069016218185424805,0.0069016218185424805,0.0
10,3,4,-0.0019489708356559277,-0.0019489708356559277,0.0
20,3,4,0.000266091781668365,0.000266091781668365,0.0
30,3,4,0.008535468950867653,0.008535468950867653,0.0
40,3,4,0.009461406618356705,0.009461406618356705,0.0
50,3,4,0.008753156289458275,0.008753156289458275,0.0
60,3,4,-0.0019944668747484684,-0.0019944668747484684,0.0
70,3,4,-0.022138020023703575,-0.022138020023703575,0.0
80,3,4,-0.026105547323822975,-0.026105547323822975,0.0
90,3,4,-0.026798715814948082,-0.026798715814948082,0.0
0,3,5,0.0046380977146327496,0.0046380977146327496,0.0
10,3,5,0.005615331698209047,0.005615331698209047,0.0
20,3,5,0.006650525610893965,0.006650525610893965,0.0
30,3,5,0.00827992893755436,0.00827992893755436,0.0
40,3,5,0.010132157243788242,0.010132157243788242,0.0
50,3,5,0.01943770796060562,0.01943770796060562,0.0
60,3,5,0.01229977048933506,0.01229977048933506,0.0
70,3,5,-0.0008323825895786285,-0.0008323825895786285,0.0
80,3,5,0.006716008298099041,0.006716008298099041,0.0
90,3,5,0.010398284532129765,0.010398284532129765,0.0
0,3,6,0.009367410093545914,0.009367410093545914,0.0
10,3,6,0.01570778340101242,0.01570778340101242,0.0
20,3,6,0.020934805274009705,0.020934805274009705,0.0
30,3,6,0.02530122920870781,0.02530122920870781,0.0
40,3,6,0.0303634200245142,0.0303634200245142,0.0
50,3,6,0.031249837949872017,0.031249837949872017,0.0
60,3,6,0.03534384071826935,0.03534384071826935,0.0
70,3,6,0.03290758281946182,0.03290758281946182,0.0
80,3,6,0.03236915543675423,0.03236915543675423,0.0
90,3,6,0.032775044441223145,0.032775044441223145,0.0
0,4,0,-0.0005335290916264057,-0.0005335290916264057,0.0
10,4,0,-0.004497608635574579,-0.004497608635574579,0.0
20,4,0,-0.008230235427618027,-0.008230235427618027,0.0
30,4,0,-0.012482661753892899,-0.012482661753892899,0.0
40,4,0,-0.018588842824101448,-0.018588842824101448,0.0
50,4,0,-0.0198976993560791,-0.0198976993560791,0.0
60,4,0,-0.005456933751702309,-0.005456933751702309,0.0
70,4,0,-0.013086212798953056,-0.013086212798953056,0.0
80,4,0,-0.0011448576115071774,-0.0011448576115071774,0.0
90,4,0,0.010815976187586784,0.010815976187586784,0.0
0,4,1,-0.005351059138774872,-0.005351059138774872,0.0
10,4,1,0.00011036312207579613,0.00011036312207579613,0.0
20,4,1,0.012752695009112358,0.012752695009112358,0.0
30,4,1,0.03534470871090889,0.03534470871090889,0.0
40,4,1,0.023932039737701416,0.023932039737701416,0.0
50,4,1,0.048697877675294876,0.048697877675294876,0.0
60,4,1,0.0527760311961174,0.0527760311961174,0.0
70,4,1,0.06803134828805923,0.06803134828805923,0.0
80,4,1,0.07845883071422577,0.07845883071422577,0.0
90,4,1,0.13337591290473938,0.13337591290473938,0.0
0,4,2,0.0013722365256398916,0.0013722365256398916,0.0
10,4,2,0.017212996259331703,0.017212996259331703,0.0
20,4,2,0.05124989151954651,0.05124989151954651,0.0
30,4,2,0.05948708951473236,0.05948708951473236,0.0
40,4,2,0.06948661804199219,0.06948661804199219,0.0
50,4,2,0.07711580395698547,0.07711580395698547,0.0
60,4,2,0.08639191836118698,0.08639191836118698,0.0
70,4,2,0.07161719352006912,0.07161719352006912,0.0
80,4,2,0.06940937042236328,0.06940937042236328,0.0
90,4,2,0.12831345200538635,0.12831345200538635,0.0
0,4,3,0.0009143806528300047,0.0009143806528300047,0.0
10,4,3,-0.005686711519956589,-0.005686711519956589,0.0
20,4,3,0.00920136272907257,0.00920136272907257,0.0
30,4,3,0.02780858986079693,0.02780858986079693,0.0
40,4,3,0.03006417118012905,0.03006417118012905,0.0
50,4,3,0.04035482555627823,0.04035482555627823,0.0
60,4,3,0.06604789942502975,0.06604789942502975,0.0
70,4,3,0.08186271041631699,0.08186271041631699,0.0
80,4,3,0.08262711763381958,0.08262711763381958,0.0
90,4,3,0.1207895427942276,0.1207895427942276,0.0
0,4,4,-7.751903231736218e-15,-7.751903231736218e-15,0.0
10,4,4,-1.0718374396313703e-14,-1.0718374396313703e-14,0.0
20,4,4,-1.0768146899327313e-14,-1.0768146899327313e-14,0.0
30,4,4,-8.99912705931618e-15,-8.99912705931618e-15,0.0
40,4,4,-9.866530301918999e-15,-9.866530301918999e-15,0.0
50,4,4,-8.9801018522879e-15,-8.9801018522879e-15,0.0
60,4,4,-8.748772919228015e-15,-8.748772919228015e-15,0.0
70,4,4,-8.747922498148972e-15,-8.747922498148972e-15,0.0
80,4,4,-1.1022960667882772e-14,-1.1022960667882772e-14,0.0
90,4,4,-5.245178681038791e-15,-5.245178681038791e-15,0.0
0,4,5,0.0033734003081917763,0.0033734003081917763,0.0
10,4,5,0.00805596075952053,0.00805596075952053,0.0
20,4,5,0.018844623118638992,0.018844623118638992,0.0
30,4,5,0.034636493772268295,0.034636493772268295,0.0
40,4,5,0.02840358018875122,0.02840358018875122,0.0
50,4,5,0.05092350393533707,0.05092350393533707,0.0
60,4,5,0.05935318395495415,0.05935318395495415,0.0
70,4,5,0.04299178719520569,0.04299178719520569,0.0
80,4,5,0.04293614625930786,0.04293614625930786,0.0
90,4,5,0.1034478023648262,0.1034478023648262,0.0
0,4,6,0.004022018983960152,0.004022018983960152,0.0
10,4,6,0.016583696007728577,0.016583696007728577,0.0
20,4,6,0.03451768308877945,0.03451768308877945,0.0
30,4,6,0.05258774757385254,0.05258774757385254,0.0
40,4,6,0.0552813746035099,0.0552813746035099,0.0
50,4,6,0.06391013413667679,0.06391013413667679,0.0
60,4,6,0.08991489559412003,0.08991489559412003,0.0
70,4,6,0.10665452480316162,0.10665452480316162,0.0
80,4,6,0.10610660910606384,0.10610660910606384,0.0
90,4,6,0.1468666046857834,0.1468666046857834,0.0
0,5,0,-0.002235887572169304,-0.002235887572169304,0.0
10,5,0,-0.00029151467606425285,-0.00029151467606425285,0.0
20,5,0,-0.009994086809456348,-0.009994086809456348,0.0
30,5,0,-0.01933097094297409,-0.01933097094297409,0.0
40,5,0,-0.030765121802687645,-0.030765121802687645,0.0
50,5,0,-0.045128725469112396,-0.045128725469112396,0.0
60,5,0,-0.04751843214035034,-0.04751843214035034,0.0
70,5,0,-0.040537163615226746,-0.040537163615226746,0.0
80,5,0,-0.04741089791059494,-0.04741089791059494,0.0
90,5,0,-0.05461755394935608,-0.05461755394935608,0.0
0,5,1,-0.0073906052857637405,-0.0073906052857637405,0.0
10,5,1,-0.0018885006429627538,-0.0018885006429627538,0.0
20,5,1,-0.009322860278189182,-0.009322860278189182,0.0
30,5,1,-0.0008232668042182922,-0.0008232668042182922,0.0
40,5,1,-0.017506495118141174,-0.017506495118141174,0.0
50,5,1,-0.02347300574183464,-0.02347300574183464,0.0
60,5,1,-0.03783843293786049,-0.03783843293786049,0.0
70,5,1,0.005311069078743458,0.005311069078743458,0.0
80,5,1,-0.0021246077958494425,-0.0021246077958494425,0.0
90,5,1,-0.005830632522702217,-0.005830632522702217,0.0
0,5,2,0.0026648445054888725,0.0026648445054888725,0.0
10,5,2,0.011552179232239723,0.011552179232239723,0.0
20,5,2,0.025422602891921997,0.025422602891921997,0.0
30,5,2,0.022828197106719017,0.022828197106719017,0.0
40,5,2,0.035533979535102844,0.035533979535102844,0.0
50,5,2,0.022694505751132965,0.022694505751132965,0.0
60,5,2,0.027553290128707886,0.027553290128707886,0.0
70,5,2,0.029292931780219078,0.029292931780219078,0.0
80,5,2,0.028266631066799164,0.028266631066799164,0.0
90,5,2,0.02807476930320263,0.02807476930320263,0.0
0,5,3,-0.006232396233826876,-0.006232396233826876,0.0
10,5,3,-0.01171832624822855,-0.01171832624822855,0.0
20,5,3,-0.01106482557952404,-0.01106482557952404,0.0
30,5,3,-0.010176483541727066,-0.010176483541727066,0.0
40,5,3,-0.011633242480456829,-0.011633242480456829,0.0
50,5,3,-0.023640379309654236,-0.023640379309654236,0.0
60,5,3,-0.015576687641441822,-0.015576687641441822,0.0
70,5,3,0.036894723773002625,0.036894723773002625,0.0
80,5,3,0.024791724979877472,0.024791724979877472,0.0
90,5,3,0.0014380533248186111,0.0014380533248186111,0.0
0,5,4,-0.0015098524745553732,-0.0015098524745553732,0.0
10,5,4,-0.005539956968277693,-0.005539956968277693,0.0
20,5,4,-0.007805997040122747,-0.007805997040122747,0.0
30,5,4,-0.003093044739216566,-0.003093044739216566,0.0
40,5,4,-0.013964582234621048,-0.013964582234621048,0.0
50,5,4,-0.023756256327033043,-0.023756256327033043,0.0
60,5,4,-0.03656564652919769,-0.03656564652919769,0.0
70,5,4,-0.023281840607523918,-0.023281840607523918,0.0
80,5,4,-0.04772079735994339,-0.04772079735994339,0.0
90,5,4,-0.053100693970918655,-0.053100693970918655,0.0
0,5,5,-2.411144929412778e-15,-2.411144929412778e-15,0.0
10,5,5,-1.66461180607549e-15,-1.66461180607549e-15,0.0
20,5,5,-1.665435333858458e-15,-1.665435333858458e-15,0.0
30,5,5,-1.287548525099897e-15,-1.287548525099897e-15,0.0
40,5,5,-2.7033314856669908e-15,-2.7033314856669908e-15,0.0
50,5,5,-2.5476680057853317e-15,-2.5476680057853317e-15,0.0
60,5,5,-1.8883373478843475e-15,-1.8883373478843475e-15,0.0
70,5,5,-4.131891091210468e-15,-4.131891091210468e-15,0.0
80,5,5,-5.193452073015865e-15,-5.193452073015865e-15,0.0
90,5,5,-8.440462561427225e-16,-8.440462561427225e-16,0.0
0,5,6,0.00230742571875453,0.00230742571875453,0.0
10,5,6,0.019686859101057053,0.019686859101057053,0.0
20,5,6,0.02596893161535263,0.02596893161535263,0.0
30,5,6,0.022436048835515976,0.022436048835515976,0.0
40,5,6,0.030025335028767586,0.030025335028767586,0.0
50,5,6,0.02310476452112198,0.02310476452112198,0.0
60,5,6,0.038418643176555634,0.038418643176555634,0.0
70,5,6,0.06520041078329086,0.06520041078329086,0.0
80,5,6,0.06460075080394745,0.06460075080394745,0.0
90,5,6,0.04637103155255318,0.04637103155255318,0.0
0,6,0,-0.0017961608245968819,-0.0017961608245968819,0.0
10,6,0,-0.009408816695213318,-0.009408816695213318,0.0
20,6,0,-0.018683556467294693,-0.018683556467294693,0.0
30,6,0,-0.03475768864154816,-0.03475768864154816,0.0
40,6,0,-0.04017262160778046,-0.04017262160778046,0.0
50,6,0,-0.0444595105946064,-0.0444595105946064,0.0
60,6,0,-0.05626462399959564,-0.05626462399959564,0.0
70,6,0,-0.07443725317716599,-0.07443725317716599,0.0
80,6,0,-0.07546416670084,-0.07546416670084,0.0
90,6,0,-0.08230744302272797,-0.08230744302272797,0.0
0,6,1,-0.0041869524866342545,-0.0041869524866342545,0.0
10,6,1,-0.01010284572839737,-0.01010284572839737,0.0
20,6,1,-0.01759907975792885,-0.01759907975792885,0.0
30,6,1,-0.020756125450134277,-0.020756125450134277,0.0
40,6,1,-0.03569575399160385,-0.03569575399160385,0.0
50,6,1,-0.024051818996667862,-0.024051818996667862,0.0
60,6,1,-0.05754533037543297,-0.05754533037543297,0.0
70,6,1,-0.06742778420448303,-0.06742778420448303,0.0
80,6,1,-0.06844228506088257,-0.06844228506088257,0.0
90,6,1,-0.059651490300893784,-0.059651490300893784,0.0
0,6,2,0.0046935416758060455,0.0046935416758060455,0.0
10,6,2,0.008110197260975838,0.008110197260975838,0.0
20,6,2,0.02192246913909912,0.02192246913909912,0.0
30,6,2,0.01463201455771923,0.01463201455771923,0.0
40,6,2,0.022814631462097168,0.022814631462097168,0.0
50,6,2,0.021725982427597046,0.021725982427597046,0.0
60,6,2,0.012574459426105022,0.012574459426105022,0.0
70,6,2,-0.00682457210496068,-0.00682457210496068,0.0
80,6,2,0.0009375145309604704,0.0009375145309604704,0.0
90,6,2,0.004124551545828581,0.004124551545828581,0.0
0,6,3,0.00024376274086534977,0.00024376274086534977,0.0
10,6,3,-0.013258783146739006,-0.013258783146739006,0.0
20,6,3,-0.01556956022977829,-0.01556956022977829,0.0
30,6,3,-0.022949766367673874,-0.022949766367673874,0.0
40,6,3,-0.021905917674303055,-0.021905917674303055,0.0
50,6,3,-0.021713174879550934,-0.021713174879550934,0.0
60,6,3,-0.03086368925869465,-0.03086368925869465,0.0
70,6,3,-0.026770250871777534,-0.026770250871777534,0.0
80,6,3,-0.0403757318854332,-0.0403757318854332,0.0
90,6,3,-0.047679319977760315,-0.047679319977760315,0.0
0,6,4,0.0008856140775606036,0.0008856140775606036,0.0
10,6,4,-0.008645127527415752,-0.008645127527415752,0.0
20,6,4,-0.01092194952070713,-0.01092194952070713,0.0
30,6,4,-0.014936375431716442,-0.014936375431716442,0.0
40,6,4,-0.017590725794434547,-0.017590725794434547,0.0
50,6,4,-0.02065454237163067,-0.02065454237163067,0.0
60,6,4,-0.0443350151181221,-0.0443350151181221,0.0
70,6,4,-0.057024046778678894,-0.057024046778678894,0.0
